date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:55:45	57076/57076	---M--	200	added ('OK')	text/html	etag:%2248663b0ab228bfcd9f6f89ec632d3260%22	http://www.themenate.net/enlink-bs/dist/typography.html	D:/kuliah/admin/www.themenate.net/enlink-bs/dist/typography.html	(from http://www.themenate.net/enlink-bs/dist/index-e-commerce.html)
14:55:48	53889/53889	---M--	200	added ('OK')	text/html	etag:%22bf8bb682b0ede184a3473087d2f95836%22	http://www.themenate.net/enlink-bs/dist/accordion.html	D:/kuliah/admin/www.themenate.net/enlink-bs/dist/accordion.html	(from http://www.themenate.net/enlink-bs/dist/index-e-commerce.html)
14:55:49	58385/58385	---M--	200	added ('OK')	text/html	etag:%2256ab9593cf18444c32a162b9e64ef604%22	http://www.themenate.net/enlink-bs/dist/carousel.html	D:/kuliah/admin/www.themenate.net/enlink-bs/dist/carousel.html	(from http://www.themenate.net/enlink-bs/dist/index-e-commerce.html)
14:55:50	63798/63798	---M--	200	added ('OK')	text/html	etag:%227035a3db4b068af820d912019e48c763%22	http://www.themenate.net/enlink-bs/dist/dropdown.html	D:/kuliah/admin/www.themenate.net/enlink-bs/dist/dropdown.html	(from http://www.themenate.net/enlink-bs/dist/index-e-commerce.html)
14:55:51	80133/80133	---M--	200	added ('OK')	text/html	etag:%22b5247e3ef029a0fdc643ce582969bc08%22	http://www.themenate.net/enlink-bs/dist/modals.html	D:/kuliah/admin/www.themenate.net/enlink-bs/dist/modals.html	(from http://www.themenate.net/enlink-bs/dist/index-e-commerce.html)
14:55:53	49165/49165	---M--	200	added ('OK')	text/html	etag:%2273c9c45cb5b8377c66e743d627be35e3%22	http://www.themenate.net/enlink-bs/dist/toasts.html	D:/kuliah/admin/www.themenate.net/enlink-bs/dist/toasts.html	(from http://www.themenate.net/enlink-bs/dist/index-e-commerce.html)
14:55:56	55172/55172	---M--	200	added ('OK')	text/html	etag:%22b1e58c25b3c4ac2df87de1acbfe5aa42%22	http://www.themenate.net/enlink-bs/dist/slider-progress.html	D:/kuliah/admin/www.themenate.net/enlink-bs/dist/slider-progress.html	(from http://www.themenate.net/enlink-bs/dist/index-e-commerce.html)
14:55:58	61482/61482	---M--	200	added ('OK')	text/html	etag:%22c1d9915b6bc5a812c8a90e23d953f897%22	http://www.themenate.net/enlink-bs/dist/tabs.html	D:/kuliah/admin/www.themenate.net/enlink-bs/dist/tabs.html	(from http://www.themenate.net/enlink-bs/dist/index-e-commerce.html)
14:55:59	46310/46310	---M--	200	added ('OK')	text/html	etag:%22ca4389046fee7949319e535a2941c680%22	http://www.themenate.net/enlink-bs/dist/tooltips.html	D:/kuliah/admin/www.themenate.net/enlink-bs/dist/tooltips.html	(from http://www.themenate.net/enlink-bs/dist/index-e-commerce.html)
14:56:00	72440/72440	---M--	200	added ('OK')	text/html	etag:%22c40534e440ce305a7c96853dfdd9f6b2%22	http://www.themenate.net/enlink-bs/dist/form-elements.html	D:/kuliah/admin/www.themenate.net/enlink-bs/dist/form-elements.html	(from http://www.themenate.net/enlink-bs/dist/index-e-commerce.html)
