date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:38:35	3090/3090	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:38:12%20GMT	https://nephos.cssninja.io/assets/fonts/?C=M;O=D	D:/kuliah/farm-template/nephos.cssninja.io/assets/fonts/index72c9.html	(from https://nephos.cssninja.io/assets/fonts/?C=M;O=A)
13:38:35	3090/3090	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:38:12%20GMT	https://nephos.cssninja.io/assets/fonts/?C=N;O=A	D:/kuliah/farm-template/nephos.cssninja.io/assets/fonts/indexb70a.html	(from https://nephos.cssninja.io/assets/fonts/?C=N;O=D)
13:38:36	3090/3090	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:38:14%20GMT	https://nephos.cssninja.io/assets/fonts/?C=S;O=D	D:/kuliah/farm-template/nephos.cssninja.io/assets/fonts/index5851.html	(from https://nephos.cssninja.io/assets/fonts/?C=S;O=A)
13:38:36	3090/3090	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:38:14%20GMT	https://nephos.cssninja.io/assets/fonts/?C=D;O=D	D:/kuliah/farm-template/nephos.cssninja.io/assets/fonts/indexad3f.html	(from https://nephos.cssninja.io/assets/fonts/?C=D;O=A)
13:38:37	225/225	---M--	200	added ('OK')	image/gif	date:Tue,%2028%20Apr%202020%2007:50:07%20GMT	https://nephos.cssninja.io/__ovh_icons/folder.gif	D:/kuliah/farm-template/nephos.cssninja.io/__ovh_icons/folder.gif	(from https://nephos.cssninja.io/assets/)
13:38:58	1201/1201	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:38:36%20GMT	https://nephos.cssninja.io/assets/?C=N;O=D	D:/kuliah/farm-template/nephos.cssninja.io/assets/indexc052.html	(from https://nephos.cssninja.io/assets/)
13:38:58	1201/1201	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:38:37%20GMT	https://nephos.cssninja.io/assets/?C=D;O=A	D:/kuliah/farm-template/nephos.cssninja.io/assets/index30b5.html	(from https://nephos.cssninja.io/assets/)
13:38:59	1201/1201	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:38:37%20GMT	https://nephos.cssninja.io/assets/?C=M;O=A	D:/kuliah/farm-template/nephos.cssninja.io/assets/indexf8a0.html	(from https://nephos.cssninja.io/assets/)
13:38:59	1201/1201	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:38:37%20GMT	https://nephos.cssninja.io/assets/?C=S;O=A	D:/kuliah/farm-template/nephos.cssninja.io/assets/indexbfec.html	(from https://nephos.cssninja.io/assets/)
13:39:20	1108/1108	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:38:59%20GMT	https://nephos.cssninja.io/assets/css/	D:/kuliah/farm-template/nephos.cssninja.io/assets/css/index.html	(from https://nephos.cssninja.io/assets/)
13:39:21	1016/1016	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:38:59%20GMT	https://nephos.cssninja.io/assets/data/	D:/kuliah/farm-template/nephos.cssninja.io/assets/data/index.html	(from https://nephos.cssninja.io/assets/)
13:39:21	1589/1589	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:39:00%20GMT	https://nephos.cssninja.io/assets/img/	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/index.html	(from https://nephos.cssninja.io/assets/)
13:39:22	2744/2744	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:39:00%20GMT	https://nephos.cssninja.io/assets/js/	D:/kuliah/farm-template/nephos.cssninja.io/assets/js/index.html	(from https://nephos.cssninja.io/assets/)
13:39:43	752/752	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:39:21%20GMT	https://nephos.cssninja.io/assets/vendor/	D:/kuliah/farm-template/nephos.cssninja.io/assets/vendor/index.html	(from https://nephos.cssninja.io/assets/)
13:39:44	1201/1201	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:39:22%20GMT	https://nephos.cssninja.io/assets/?C=M;O=D	D:/kuliah/farm-template/nephos.cssninja.io/assets/index72c9.html	(from https://nephos.cssninja.io/assets/?C=M;O=A)
13:39:44	1201/1201	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:39:22%20GMT	https://nephos.cssninja.io/assets/?C=S;O=D	D:/kuliah/farm-template/nephos.cssninja.io/assets/index5851.html	(from https://nephos.cssninja.io/assets/?C=S;O=A)
13:39:45	1201/1201	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:39:23%20GMT	https://nephos.cssninja.io/assets/?C=N;O=A	D:/kuliah/farm-template/nephos.cssninja.io/assets/indexb70a.html	(from https://nephos.cssninja.io/assets/?C=N;O=D)
13:39:45	1201/1201	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:39:43%20GMT	https://nephos.cssninja.io/assets/?C=D;O=D	D:/kuliah/farm-template/nephos.cssninja.io/assets/indexad3f.html	(from https://nephos.cssninja.io/assets/?C=D;O=A)
13:39:45	1108/1108	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:39:45%20GMT	https://nephos.cssninja.io/assets/css/?C=S;O=A	D:/kuliah/farm-template/nephos.cssninja.io/assets/css/indexbfec.html	(from https://nephos.cssninja.io/assets/css/)
13:39:46	229/229	---M--	200	added ('OK')	image/gif	date:Tue,%2028%20Apr%202020%2007:50:07%20GMT	https://nephos.cssninja.io/__ovh_icons/text.gif	D:/kuliah/farm-template/nephos.cssninja.io/__ovh_icons/text.gif	(from https://nephos.cssninja.io/assets/css/)
13:39:46	1108/1108	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:39:45%20GMT	https://nephos.cssninja.io/assets/css/?C=D;O=A	D:/kuliah/farm-template/nephos.cssninja.io/assets/css/index30b5.html	(from https://nephos.cssninja.io/assets/css/)
13:39:46	1108/1108	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:39:45%20GMT	https://nephos.cssninja.io/assets/css/?C=M;O=A	D:/kuliah/farm-template/nephos.cssninja.io/assets/css/indexf8a0.html	(from https://nephos.cssninja.io/assets/css/)
13:39:46	1108/1108	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:39:45%20GMT	https://nephos.cssninja.io/assets/css/?C=N;O=D	D:/kuliah/farm-template/nephos.cssninja.io/assets/css/indexc052.html	(from https://nephos.cssninja.io/assets/css/)
13:39:46	240426/240426	---M-Z	200	added ('OK')	text/css	date:Fri,%2017%20Jul%202020%2022:46:49%20GMT	https://nephos.cssninja.io/assets/css/app.css.map	D:/kuliah/farm-template/nephos.cssninja.io/assets/css/app.css.css	(from https://nephos.cssninja.io/assets/css/)
13:39:47	6274/6274	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jul%202020%2022:46:50%20GMT	https://nephos.cssninja.io/assets/data/orders.json	D:/kuliah/farm-template/nephos.cssninja.io/assets/data/orders.json	(from https://nephos.cssninja.io/assets/data/)
13:39:47	1016/1016	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:39:46%20GMT	https://nephos.cssninja.io/assets/data/?C=N;O=D	D:/kuliah/farm-template/nephos.cssninja.io/assets/data/indexc052.html	(from https://nephos.cssninja.io/assets/data/)
13:39:47	1016/1016	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:39:46%20GMT	https://nephos.cssninja.io/assets/data/?C=M;O=A	D:/kuliah/farm-template/nephos.cssninja.io/assets/data/indexf8a0.html	(from https://nephos.cssninja.io/assets/data/)
13:39:47	783/783	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jul%202020%2022:46:50%20GMT	https://nephos.cssninja.io/assets/data/persons.json	D:/kuliah/farm-template/nephos.cssninja.io/assets/data/persons.json	(from https://nephos.cssninja.io/assets/data/)
13:39:47	1016/1016	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:39:47%20GMT	https://nephos.cssninja.io/assets/data/?C=S;O=A	D:/kuliah/farm-template/nephos.cssninja.io/assets/data/indexbfec.html	(from https://nephos.cssninja.io/assets/data/)
13:39:48	1016/1016	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:39:47%20GMT	https://nephos.cssninja.io/assets/data/?C=D;O=A	D:/kuliah/farm-template/nephos.cssninja.io/assets/data/index30b5.html	(from https://nephos.cssninja.io/assets/data/)
13:39:48	55379/55379	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jul%202020%2022:46:51%20GMT	https://nephos.cssninja.io/assets/data/products.json	D:/kuliah/farm-template/nephos.cssninja.io/assets/data/products.json	(from https://nephos.cssninja.io/assets/data/)
13:39:48	21223/21223	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jul%202020%2022:46:50%20GMT	https://nephos.cssninja.io/assets/data/search.json	D:/kuliah/farm-template/nephos.cssninja.io/assets/data/search.json	(from https://nephos.cssninja.io/assets/data/)
13:40:00	613848/613848	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2017%20Jul%202020%2022:46:56%20GMT	https://nephos.cssninja.io/assets/js/app.js.map	D:/kuliah/farm-template/nephos.cssninja.io/assets/js/app.js.map	(from https://nephos.cssninja.io/assets/js/)
13:40:09	1589/1589	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:39:48%20GMT	https://nephos.cssninja.io/assets/img/?C=N;O=D	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/indexc052.html	(from https://nephos.cssninja.io/assets/img/)
13:40:10	1589/1589	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:39:48%20GMT	https://nephos.cssninja.io/assets/img/?C=M;O=A	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/indexf8a0.html	(from https://nephos.cssninja.io/assets/img/)
13:40:10	1589/1589	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:39:48%20GMT	https://nephos.cssninja.io/assets/img/?C=S;O=A	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/indexbfec.html	(from https://nephos.cssninja.io/assets/img/)
13:40:21	1589/1589	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:40:00%20GMT	https://nephos.cssninja.io/assets/img/?C=D;O=A	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/index30b5.html	(from https://nephos.cssninja.io/assets/img/)
13:40:32	2356/2356	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:40:10%20GMT	https://nephos.cssninja.io/assets/img/avatars/	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/avatars/index.html	(from https://nephos.cssninja.io/assets/img/)
13:40:32	1634/1634	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:40:10%20GMT	https://nephos.cssninja.io/assets/img/bg/	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/bg/index.html	(from https://nephos.cssninja.io/assets/img/)
13:40:32	1522/1522	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:40:11%20GMT	https://nephos.cssninja.io/assets/img/brands/	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/brands/index.html	(from https://nephos.cssninja.io/assets/img/)
13:40:44	1621/1621	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:40:22%20GMT	https://nephos.cssninja.io/assets/img/icons/	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/icons/index.html	(from https://nephos.cssninja.io/assets/img/)
13:40:54	2754/2754	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:40:33%20GMT	https://nephos.cssninja.io/assets/img/illustrations/	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/illustrations/index.html	(from https://nephos.cssninja.io/assets/img/)
13:40:54	2055/2055	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:40:33%20GMT	https://nephos.cssninja.io/assets/img/logo/	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/logo/index.html	(from https://nephos.cssninja.io/assets/img/)
13:40:55	6961/6961	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:40:33%20GMT	https://nephos.cssninja.io/assets/img/products/	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/products/index.html	(from https://nephos.cssninja.io/assets/img/)
13:41:07	1275/1275	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:40:45%20GMT	https://nephos.cssninja.io/assets/img/ui/	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/ui/index.html	(from https://nephos.cssninja.io/assets/img/)
13:41:17	2744/2744	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:40:55%20GMT	https://nephos.cssninja.io/assets/js/?C=N;O=D	D:/kuliah/farm-template/nephos.cssninja.io/assets/js/indexc052.html	(from https://nephos.cssninja.io/assets/js/)
13:41:17	2744/2744	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:40:55%20GMT	https://nephos.cssninja.io/assets/js/?C=M;O=A	D:/kuliah/farm-template/nephos.cssninja.io/assets/js/indexf8a0.html	(from https://nephos.cssninja.io/assets/js/)
13:41:17	2744/2744	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:40:55%20GMT	https://nephos.cssninja.io/assets/js/?C=S;O=A	D:/kuliah/farm-template/nephos.cssninja.io/assets/js/indexbfec.html	(from https://nephos.cssninja.io/assets/js/)
13:41:29	2744/2744	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:41:07%20GMT	https://nephos.cssninja.io/assets/js/?C=D;O=A	D:/kuliah/farm-template/nephos.cssninja.io/assets/js/index30b5.html	(from https://nephos.cssninja.io/assets/js/)
13:41:39	752/752	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:41:18%20GMT	https://nephos.cssninja.io/assets/vendor/?C=N;O=D	D:/kuliah/farm-template/nephos.cssninja.io/assets/vendor/indexc052.html	(from https://nephos.cssninja.io/assets/vendor/)
13:41:39	752/752	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:41:18%20GMT	https://nephos.cssninja.io/assets/vendor/?C=M;O=A	D:/kuliah/farm-template/nephos.cssninja.io/assets/vendor/indexf8a0.html	(from https://nephos.cssninja.io/assets/vendor/)
13:41:40	752/752	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:41:18%20GMT	https://nephos.cssninja.io/assets/vendor/?C=S;O=A	D:/kuliah/farm-template/nephos.cssninja.io/assets/vendor/indexbfec.html	(from https://nephos.cssninja.io/assets/vendor/)
13:41:53	752/752	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:41:31%20GMT	https://nephos.cssninja.io/assets/vendor/?C=D;O=A	D:/kuliah/farm-template/nephos.cssninja.io/assets/vendor/index30b5.html	(from https://nephos.cssninja.io/assets/vendor/)
13:42:02	907/907	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:41:40%20GMT	https://nephos.cssninja.io/assets/vendor/css/	D:/kuliah/farm-template/nephos.cssninja.io/assets/vendor/css/index.html	(from https://nephos.cssninja.io/assets/vendor/)
13:42:02	789/789	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:41:40%20GMT	https://nephos.cssninja.io/assets/vendor/js/	D:/kuliah/farm-template/nephos.cssninja.io/assets/vendor/js/index.html	(from https://nephos.cssninja.io/assets/vendor/)
13:42:04	1108/1108	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:41:41%20GMT	https://nephos.cssninja.io/assets/css/?C=N;O=A	D:/kuliah/farm-template/nephos.cssninja.io/assets/css/indexb70a.html	(from https://nephos.cssninja.io/assets/css/?C=N;O=D)
13:42:04	1108/1108	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:41:53%20GMT	https://nephos.cssninja.io/assets/css/?C=M;O=D	D:/kuliah/farm-template/nephos.cssninja.io/assets/css/index72c9.html	(from https://nephos.cssninja.io/assets/css/?C=M;O=A)
13:42:04	1108/1108	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:42:03%20GMT	https://nephos.cssninja.io/assets/css/?C=S;O=D	D:/kuliah/farm-template/nephos.cssninja.io/assets/css/index5851.html	(from https://nephos.cssninja.io/assets/css/?C=S;O=A)
13:42:04	1108/1108	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:42:03%20GMT	https://nephos.cssninja.io/assets/css/?C=D;O=D	D:/kuliah/farm-template/nephos.cssninja.io/assets/css/indexad3f.html	(from https://nephos.cssninja.io/assets/css/?C=D;O=A)
13:42:05	196/196	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Dec%202020%2006:42:04%20GMT	https://nephos.cssninja.io/assets/css/easy-autocomplete.min.css	D:/kuliah/farm-template/nephos.cssninja.io/assets/css/easy-autocomplete.min.b7.delayed	(from https://nephos.cssninja.io/assets/css/app.css.map)
13:42:05	196/196	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Dec%202020%2006:42:05%20GMT	https://nephos.cssninja.io/assets/css/croppie.css	D:/kuliah/farm-template/nephos.cssninja.io/assets/css/croppie.css	(from https://nephos.cssninja.io/assets/css/app.css.map)
13:42:06	196/196	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Dec%202020%2006:42:05%20GMT	https://nephos.cssninja.io/assets/css/iziToast.min.css	D:/kuliah/farm-template/nephos.cssninja.io/assets/css/iziToast.min.css	(from https://nephos.cssninja.io/assets/css/app.css.map)
13:42:06	196/196	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Dec%202020%2006:42:05%20GMT	https://nephos.cssninja.io/assets/css/zoom.css	D:/kuliah/farm-template/nephos.cssninja.io/assets/css/zoom.css	(from https://nephos.cssninja.io/assets/css/app.css.map)
13:42:06	196/196	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Dec%202020%2006:42:06%20GMT	https://nephos.cssninja.io/assets/css/card.css	D:/kuliah/farm-template/nephos.cssninja.io/assets/css/card.css	(from https://nephos.cssninja.io/assets/css/app.css.map)
13:42:06	196/196	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Dec%202020%2006:42:06%20GMT	https://nephos.cssninja.io/assets/css/alertify.min.css	D:/kuliah/farm-template/nephos.cssninja.io/assets/css/alertify.min.css	(from https://nephos.cssninja.io/assets/css/app.css.map)
13:42:07	196/196	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Dec%202020%2006:42:06%20GMT	https://nephos.cssninja.io/assets/css/default.min.css	D:/kuliah/farm-template/nephos.cssninja.io/assets/css/default.min.css	(from https://nephos.cssninja.io/assets/css/app.css.map)
13:42:07	196/196	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Dec%202020%2006:42:06%20GMT	https://nephos.cssninja.io/assets/css/chosen.css	D:/kuliah/farm-template/nephos.cssninja.io/assets/css/chosen.css	(from https://nephos.cssninja.io/assets/css/app.css.map)
13:42:07	196/196	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Dec%202020%2006:42:07%20GMT	https://nephos.cssninja.io/assets/css/datepicker.css	D:/kuliah/farm-template/nephos.cssninja.io/assets/css/datepicker.css	(from https://nephos.cssninja.io/assets/css/app.css.map)
13:42:29	1016/1016	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:42:07%20GMT	https://nephos.cssninja.io/assets/data/?C=N;O=A	D:/kuliah/farm-template/nephos.cssninja.io/assets/data/indexb70a.html	(from https://nephos.cssninja.io/assets/data/?C=N;O=D)
13:42:29	1016/1016	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:42:07%20GMT	https://nephos.cssninja.io/assets/data/?C=S;O=D	D:/kuliah/farm-template/nephos.cssninja.io/assets/data/index5851.html	(from https://nephos.cssninja.io/assets/data/?C=S;O=A)
13:42:29	1016/1016	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:42:07%20GMT	https://nephos.cssninja.io/assets/data/?C=D;O=D	D:/kuliah/farm-template/nephos.cssninja.io/assets/data/indexad3f.html	(from https://nephos.cssninja.io/assets/data/?C=D;O=A)
13:42:29	1016/1016	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:42:07%20GMT	https://nephos.cssninja.io/assets/data/?C=M;O=D	D:/kuliah/farm-template/nephos.cssninja.io/assets/data/index72c9.html	(from https://nephos.cssninja.io/assets/data/?C=M;O=A)
13:42:52	1589/1589	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:42:30%20GMT	https://nephos.cssninja.io/assets/img/?C=N;O=A	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/indexb70a.html	(from https://nephos.cssninja.io/assets/img/?C=N;O=D)
13:42:52	1589/1589	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:42:30%20GMT	https://nephos.cssninja.io/assets/img/?C=M;O=D	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/index72c9.html	(from https://nephos.cssninja.io/assets/img/?C=M;O=A)
13:42:52	1589/1589	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:42:30%20GMT	https://nephos.cssninja.io/assets/img/?C=D;O=D	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/indexad3f.html	(from https://nephos.cssninja.io/assets/img/?C=D;O=A)
13:42:53	1589/1589	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:42:31%20GMT	https://nephos.cssninja.io/assets/img/?C=S;O=D	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/index5851.html	(from https://nephos.cssninja.io/assets/img/?C=S;O=A)
13:42:54	1128/1128	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jul%202020%2022:46:58%20GMT	https://nephos.cssninja.io/assets/img/avatars/altvatar.png	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/avatars/altvatar.png	(from https://nephos.cssninja.io/assets/img/avatars/)
13:42:54	2356/2356	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:42:53%20GMT	https://nephos.cssninja.io/assets/img/avatars/?C=N;O=D	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/avatars/indexc052.html	(from https://nephos.cssninja.io/assets/img/avatars/)
13:42:54	2356/2356	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:42:53%20GMT	https://nephos.cssninja.io/assets/img/avatars/?C=M;O=A	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/avatars/indexf8a0.html	(from https://nephos.cssninja.io/assets/img/avatars/)
13:42:54	2356/2356	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:42:53%20GMT	https://nephos.cssninja.io/assets/img/avatars/?C=S;O=A	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/avatars/indexbfec.html	(from https://nephos.cssninja.io/assets/img/avatars/)
13:42:54	2356/2356	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:42:54%20GMT	https://nephos.cssninja.io/assets/img/avatars/?C=D;O=A	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/avatars/index30b5.html	(from https://nephos.cssninja.io/assets/img/avatars/)
13:42:54	16475/16475	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jul%202020%2022:46:58%20GMT	https://nephos.cssninja.io/assets/img/avatars/arthur.jpg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/avatars/arthur.jpg	(from https://nephos.cssninja.io/assets/img/avatars/)
13:42:55	4287/4287	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jul%202020%2022:46:58%20GMT	https://nephos.cssninja.io/assets/img/avatars/avatar.png	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/avatars/avatar.png	(from https://nephos.cssninja.io/assets/img/avatars/)
13:42:55	11235/11235	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jul%202020%2022:46:58%20GMT	https://nephos.cssninja.io/assets/img/avatars/danny.png	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/avatars/danny.png	(from https://nephos.cssninja.io/assets/img/avatars/)
13:42:56	182320/182320	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jul%202020%2022:46:58%20GMT	https://nephos.cssninja.io/assets/img/avatars/eddie.jpg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/avatars/eddie.jpg	(from https://nephos.cssninja.io/assets/img/avatars/)
13:42:56	12843/12843	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jul%202020%2022:46:58%20GMT	https://nephos.cssninja.io/assets/img/avatars/jane.jpg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/avatars/jane.jpg	(from https://nephos.cssninja.io/assets/img/avatars/)
13:42:56	12793/12793	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jul%202020%2022:46:59%20GMT	https://nephos.cssninja.io/assets/img/avatars/janet.jpg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/avatars/janet.jpg	(from https://nephos.cssninja.io/assets/img/avatars/)
13:42:56	51570/51570	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jul%202020%2022:46:59%20GMT	https://nephos.cssninja.io/assets/img/avatars/john.jpg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/avatars/john.jpg	(from https://nephos.cssninja.io/assets/img/avatars/)
13:42:57	9993/9993	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jul%202020%2022:46:59%20GMT	https://nephos.cssninja.io/assets/img/avatars/marc.jpg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/avatars/marc.jpg	(from https://nephos.cssninja.io/assets/img/avatars/)
13:42:57	19596/19596	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jul%202020%2022:46:59%20GMT	https://nephos.cssninja.io/assets/img/avatars/marjory.jpg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/avatars/marjory.jpg	(from https://nephos.cssninja.io/assets/img/avatars/)
13:42:58	14908/14908	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jul%202020%2022:46:59%20GMT	https://nephos.cssninja.io/assets/img/avatars/nicole.jpg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/avatars/nicole.jpg	(from https://nephos.cssninja.io/assets/img/avatars/)
13:42:58	81508/81508	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jul%202020%2022:46:59%20GMT	https://nephos.cssninja.io/assets/img/avatars/ron.jpg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/avatars/ron.jpg	(from https://nephos.cssninja.io/assets/img/avatars/)
13:42:58	14512/14512	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jul%202020%2022:46:59%20GMT	https://nephos.cssninja.io/assets/img/avatars/samantha.jpg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/avatars/samantha.jpg	(from https://nephos.cssninja.io/assets/img/avatars/)
